,lat,lng,pvalue,value,region,log-pvalue,thresh-pvalue,counts
23909,40,33.75,1.0,0.0,"(39.5, 40.5, 33.125, 34.375)",0.0,1.0,0.0
23910,41,33.75,1.0,0.0,"(40.5, 41.5, 33.125, 34.375)",0.0,1.0,0.0
23911,42,33.75,1.0,0.0,"(41.5, 42.5, 33.125, 34.375)",0.0,1.0,0.0
23912,43,33.75,1.0,0.0,"(42.5, 43.5, 33.125, 34.375)",0.0,1.0,0.0
23913,44,33.75,1.0,0.0,"(43.5, 44.5, 33.125, 34.375)",0.0,1.0,0.0
23914,45,33.75,1.0,0.0,"(44.5, 45.5, 33.125, 34.375)",0.0,1.0,0.0
23915,46,33.75,1.0,0.0,"(45.5, 46.5, 33.125, 34.375)",0.0,1.0,0.0
23916,47,33.75,1.0,0.0,"(46.5, 47.5, 33.125, 34.375)",0.0,1.0,0.0
23917,48,33.75,1.0,0.0,"(47.5, 48.5, 33.125, 34.375)",0.0,1.0,0.0
23918,49,33.75,1.0,0.0,"(48.5, 49.5, 33.125, 34.375)",0.0,1.0,0.0
23919,50,33.75,1.0,0.0,"(49.5, 50.5, 33.125, 34.375)",0.0,1.0,0.0
23920,51,33.75,1.0,0.0,"(50.5, 51.5, 33.125, 34.375)",0.0,1.0,0.0
23921,52,33.75,1.0,0.0,"(51.5, 52.5, 33.125, 34.375)",0.0,1.0,0.0
23922,53,33.75,1.0,0.0,"(52.5, 53.5, 33.125, 34.375)",0.0,1.0,0.0
23923,54,33.75,1.0,0.0,"(53.5, 54.5, 33.125, 34.375)",0.0,1.0,0.0
23924,55,33.75,1.0,0.0,"(54.5, 55.5, 33.125, 34.375)",0.0,1.0,0.0
23925,56,33.75,1.0,0.0,"(55.5, 56.5, 33.125, 34.375)",0.0,1.0,0.0
23926,57,33.75,1.0,0.0,"(56.5, 57.5, 33.125, 34.375)",0.0,1.0,0.0
23927,58,33.75,1.0,0.0,"(57.5, 58.5, 33.125, 34.375)",0.0,1.0,0.0
23928,59,33.75,1.0,0.0,"(58.5, 59.5, 33.125, 34.375)",0.0,1.0,0.0
23929,60,33.75,1.0,0.0,"(59.5, 60.5, 33.125, 34.375)",0.0,1.0,0.0
23930,61,33.75,1.0,0.0,"(60.5, 61.5, 33.125, 34.375)",0.0,1.0,0.0
23931,62,33.75,1.0,0.0,"(61.5, 62.5, 33.125, 34.375)",0.0,1.0,0.0
23932,63,33.75,1.0,0.0,"(62.5, 63.5, 33.125, 34.375)",0.0,1.0,0.0
23933,64,33.75,1.0,0.0,"(63.5, 64.5, 33.125, 34.375)",0.0,1.0,0.0
23934,65,33.75,1.0,0.0,"(64.5, 65.5, 33.125, 34.375)",0.0,1.0,0.0
23935,66,33.75,1.0,0.0,"(65.5, 66.5, 33.125, 34.375)",0.0,1.0,0.0
23936,67,33.75,1.0,0.0,"(66.5, 67.5, 33.125, 34.375)",0.0,1.0,0.0
23937,68,33.75,1.0,0.0,"(67.5, 68.5, 33.125, 34.375)",0.0,1.0,0.0
23938,69,33.75,1.0,0.0,"(68.5, 69.5, 33.125, 34.375)",0.0,1.0,0.0
23939,70,33.75,1.0,0.0,"(69.5, 70.5, 33.125, 34.375)",0.0,1.0,0.0
23940,-69,35.0,1.0,0.0,"(-69.5, -68.5, 34.375, 35.625)",0.0,1.0,0.0
23941,-68,35.0,1.0,0.0,"(-68.5, -67.5, 34.375, 35.625)",0.0,1.0,0.0
23942,-67,35.0,1.0,0.0,"(-67.5, -66.5, 34.375, 35.625)",0.0,1.0,0.0
23943,-66,35.0,1.0,0.0,"(-66.5, -65.5, 34.375, 35.625)",0.0,1.0,0.0
23944,-65,35.0,1.0,0.0,"(-65.5, -64.5, 34.375, 35.625)",0.0,1.0,0.0
23945,-64,35.0,1.0,0.0,"(-64.5, -63.5, 34.375, 35.625)",0.0,1.0,0.0
23946,-63,35.0,1.0,0.0,"(-63.5, -62.5, 34.375, 35.625)",0.0,1.0,0.0
23947,-62,35.0,1.0,0.0,"(-62.5, -61.5, 34.375, 35.625)",0.0,1.0,0.0
23948,-61,35.0,1.0,0.0,"(-61.5, -60.5, 34.375, 35.625)",0.0,1.0,0.0
23949,-60,35.0,1.0,0.0,"(-60.5, -59.5, 34.375, 35.625)",0.0,1.0,0.0
23950,-59,35.0,1.0,0.0,"(-59.5, -58.5, 34.375, 35.625)",0.0,1.0,0.0
23951,-58,35.0,1.0,0.0,"(-58.5, -57.5, 34.375, 35.625)",0.0,1.0,0.0
23952,-57,35.0,1.0,0.0,"(-57.5, -56.5, 34.375, 35.625)",0.0,1.0,0.0
23953,-56,35.0,1.0,0.0,"(-56.5, -55.5, 34.375, 35.625)",0.0,1.0,0.0
23954,-55,35.0,1.0,0.0,"(-55.5, -54.5, 34.375, 35.625)",0.0,1.0,0.0
23955,-54,35.0,1.0,0.0,"(-54.5, -53.5, 34.375, 35.625)",0.0,1.0,0.0
23956,-53,35.0,1.0,0.0,"(-53.5, -52.5, 34.375, 35.625)",0.0,1.0,0.0
23957,-52,35.0,1.0,0.0,"(-52.5, -51.5, 34.375, 35.625)",0.0,1.0,0.0
23958,-51,35.0,1.0,0.0,"(-51.5, -50.5, 34.375, 35.625)",0.0,1.0,0.0
23959,-50,35.0,1.0,0.0,"(-50.5, -49.5, 34.375, 35.625)",0.0,1.0,0.0
23960,-49,35.0,1.0,0.0,"(-49.5, -48.5, 34.375, 35.625)",0.0,1.0,0.0
23961,-48,35.0,1.0,0.0,"(-48.5, -47.5, 34.375, 35.625)",0.0,1.0,0.0
23962,-47,35.0,1.0,0.0,"(-47.5, -46.5, 34.375, 35.625)",0.0,1.0,0.0
23963,-46,35.0,1.0,0.0,"(-46.5, -45.5, 34.375, 35.625)",0.0,1.0,0.0
23964,-45,35.0,1.0,0.0,"(-45.5, -44.5, 34.375, 35.625)",0.0,1.0,0.0
23965,-44,35.0,1.0,0.0,"(-44.5, -43.5, 34.375, 35.625)",0.0,1.0,0.0
23966,-43,35.0,1.0,0.0,"(-43.5, -42.5, 34.375, 35.625)",0.0,1.0,0.0
23967,-42,35.0,1.0,0.0,"(-42.5, -41.5, 34.375, 35.625)",0.0,1.0,0.0
23968,-41,35.0,1.0,0.0,"(-41.5, -40.5, 34.375, 35.625)",0.0,1.0,0.0
23969,-40,35.0,1.0,0.0,"(-40.5, -39.5, 34.375, 35.625)",0.0,1.0,0.0
23970,-39,35.0,1.0,0.0,"(-39.5, -38.5, 34.375, 35.625)",0.0,1.0,0.0
23971,-38,35.0,1.0,0.0,"(-38.5, -37.5, 34.375, 35.625)",0.0,1.0,0.0
23972,-37,35.0,1.0,0.0,"(-37.5, -36.5, 34.375, 35.625)",0.0,1.0,0.0
23973,-36,35.0,1.0,0.0,"(-36.5, -35.5, 34.375, 35.625)",0.0,1.0,0.0
23974,-35,35.0,1.0,0.0,"(-35.5, -34.5, 34.375, 35.625)",0.0,1.0,0.0
23975,-34,35.0,1.0,0.0,"(-34.5, -33.5, 34.375, 35.625)",0.0,1.0,0.0
23976,-33,35.0,1.0,0.0,"(-33.5, -32.5, 34.375, 35.625)",0.0,1.0,0.0
23977,-32,35.0,1.0,0.0,"(-32.5, -31.5, 34.375, 35.625)",0.0,1.0,0.0
23978,-31,35.0,1.0,0.0,"(-31.5, -30.5, 34.375, 35.625)",0.0,1.0,0.0
23979,-30,35.0,1.0,0.0,"(-30.5, -29.5, 34.375, 35.625)",0.0,1.0,0.0
23980,-29,35.0,1.0,0.0,"(-29.5, -28.5, 34.375, 35.625)",0.0,1.0,0.0
23981,-28,35.0,1.0,0.0,"(-28.5, -27.5, 34.375, 35.625)",0.0,1.0,0.0
23982,-27,35.0,1.0,0.0,"(-27.5, -26.5, 34.375, 35.625)",0.0,1.0,0.0
23983,-26,35.0,1.0,0.0,"(-26.5, -25.5, 34.375, 35.625)",0.0,1.0,0.0
23984,-25,35.0,1.0,0.0,"(-25.5, -24.5, 34.375, 35.625)",0.0,1.0,0.0
23985,-24,35.0,1.0,0.0,"(-24.5, -23.5, 34.375, 35.625)",0.0,1.0,0.0
23986,-23,35.0,1.0,0.0,"(-23.5, -22.5, 34.375, 35.625)",0.0,1.0,0.0
23987,-22,35.0,1.0,0.0,"(-22.5, -21.5, 34.375, 35.625)",0.0,1.0,0.0
23988,-21,35.0,1.0,0.0,"(-21.5, -20.5, 34.375, 35.625)",0.0,1.0,0.0
23989,-20,35.0,1.0,0.0,"(-20.5, -19.5, 34.375, 35.625)",0.0,1.0,0.0
23990,-19,35.0,1.0,0.0,"(-19.5, -18.5, 34.375, 35.625)",0.0,1.0,0.0
23991,-18,35.0,1.0,0.0,"(-18.5, -17.5, 34.375, 35.625)",0.0,1.0,0.0
23992,-17,35.0,1.0,0.0,"(-17.5, -16.5, 34.375, 35.625)",0.0,1.0,0.0
23993,-16,35.0,1.0,0.0,"(-16.5, -15.5, 34.375, 35.625)",0.0,1.0,0.0
23994,-15,35.0,1.0,0.0,"(-15.5, -14.5, 34.375, 35.625)",0.0,1.0,0.0
23995,-14,35.0,1.0,0.0,"(-14.5, -13.5, 34.375, 35.625)",0.0,1.0,0.0
23996,-13,35.0,1.0,0.0,"(-13.5, -12.5, 34.375, 35.625)",0.0,1.0,0.0
23997,-12,35.0,1.0,0.0,"(-12.5, -11.5, 34.375, 35.625)",0.0,1.0,0.0
23998,-11,35.0,1.0,0.0,"(-11.5, -10.5, 34.375, 35.625)",0.0,1.0,0.0
23999,-10,35.0,1.0,0.0,"(-10.5, -9.5, 34.375, 35.625)",0.0,1.0,0.0
24000,-9,35.0,1.0,0.0,"(-9.5, -8.5, 34.375, 35.625)",0.0,1.0,0.0
24001,-8,35.0,1.0,0.0,"(-8.5, -7.5, 34.375, 35.625)",0.0,1.0,0.0
24002,-7,35.0,1.0,0.0,"(-7.5, -6.5, 34.375, 35.625)",0.0,1.0,0.0
24003,-6,35.0,1.0,0.0,"(-6.5, -5.5, 34.375, 35.625)",0.0,1.0,0.0
24004,-5,35.0,1.0,0.0,"(-5.5, -4.5, 34.375, 35.625)",0.0,1.0,0.0
24005,-4,35.0,1.0,0.0,"(-4.5, -3.5, 34.375, 35.625)",0.0,1.0,0.0
24006,-3,35.0,1.0,0.0,"(-3.5, -2.5, 34.375, 35.625)",0.0,1.0,0.0
24007,-2,35.0,1.0,0.0,"(-2.5, -1.5, 34.375, 35.625)",0.0,1.0,0.0
24008,-1,35.0,1.0,0.0,"(-1.5, -0.5, 34.375, 35.625)",0.0,1.0,0.0
24009,0,35.0,1.0,0.0,"(-0.5, 0.5, 34.375, 35.625)",0.0,1.0,0.0
24010,1,35.0,1.0,0.0,"(0.5, 1.5, 34.375, 35.625)",0.0,1.0,0.0
24011,2,35.0,1.0,0.0,"(1.5, 2.5, 34.375, 35.625)",0.0,1.0,0.0
24012,3,35.0,1.0,0.0,"(2.5, 3.5, 34.375, 35.625)",0.0,1.0,0.0
24013,4,35.0,1.0,0.0,"(3.5, 4.5, 34.375, 35.625)",0.0,1.0,0.0
24014,5,35.0,1.0,0.0,"(4.5, 5.5, 34.375, 35.625)",0.0,1.0,0.0
24015,6,35.0,1.0,0.0,"(5.5, 6.5, 34.375, 35.625)",0.0,1.0,0.0
24016,7,35.0,1.0,0.0,"(6.5, 7.5, 34.375, 35.625)",0.0,1.0,0.0
24017,8,35.0,1.0,0.0,"(7.5, 8.5, 34.375, 35.625)",0.0,1.0,0.0
24018,9,35.0,1.0,0.0,"(8.5, 9.5, 34.375, 35.625)",0.0,1.0,0.0
24019,10,35.0,1.0,0.0,"(9.5, 10.5, 34.375, 35.625)",0.0,1.0,0.0
24020,11,35.0,1.0,0.0,"(10.5, 11.5, 34.375, 35.625)",0.0,1.0,0.0
24021,12,35.0,1.0,0.0,"(11.5, 12.5, 34.375, 35.625)",0.0,1.0,0.0
24022,13,35.0,1.0,0.0,"(12.5, 13.5, 34.375, 35.625)",0.0,1.0,0.0
24023,14,35.0,1.0,0.0,"(13.5, 14.5, 34.375, 35.625)",0.0,1.0,0.0
24024,15,35.0,1.0,0.0,"(14.5, 15.5, 34.375, 35.625)",0.0,1.0,0.0
24025,16,35.0,1.0,0.0,"(15.5, 16.5, 34.375, 35.625)",0.0,1.0,0.0
24026,17,35.0,1.0,0.0,"(16.5, 17.5, 34.375, 35.625)",0.0,1.0,0.0
24027,18,35.0,1.0,0.0,"(17.5, 18.5, 34.375, 35.625)",0.0,1.0,0.0
24028,19,35.0,1.0,0.0,"(18.5, 19.5, 34.375, 35.625)",0.0,1.0,0.0
24029,20,35.0,1.0,0.0,"(19.5, 20.5, 34.375, 35.625)",0.0,1.0,0.0
24030,21,35.0,1.0,0.0,"(20.5, 21.5, 34.375, 35.625)",0.0,1.0,0.0
24031,22,35.0,1.0,0.0,"(21.5, 22.5, 34.375, 35.625)",0.0,1.0,0.0
24032,23,35.0,1.0,0.0,"(22.5, 23.5, 34.375, 35.625)",0.0,1.0,0.0
24033,24,35.0,1.0,0.0,"(23.5, 24.5, 34.375, 35.625)",0.0,1.0,0.0
24034,25,35.0,1.0,0.0,"(24.5, 25.5, 34.375, 35.625)",0.0,1.0,0.0
24035,26,35.0,1.0,0.0,"(25.5, 26.5, 34.375, 35.625)",0.0,1.0,0.0
24036,27,35.0,1.0,0.0,"(26.5, 27.5, 34.375, 35.625)",0.0,1.0,0.0
24037,28,35.0,1.0,0.0,"(27.5, 28.5, 34.375, 35.625)",0.0,1.0,0.0
24038,29,35.0,1.0,0.0,"(28.5, 29.5, 34.375, 35.625)",0.0,1.0,0.0
24039,30,35.0,1.0,0.0,"(29.5, 30.5, 34.375, 35.625)",0.0,1.0,0.0
24040,31,35.0,1.0,0.0,"(30.5, 31.5, 34.375, 35.625)",0.0,1.0,0.0
24041,32,35.0,1.0,0.0,"(31.5, 32.5, 34.375, 35.625)",0.0,1.0,0.0
24042,33,35.0,1.0,0.0,"(32.5, 33.5, 34.375, 35.625)",0.0,1.0,0.0
24043,34,35.0,1.0,0.0,"(33.5, 34.5, 34.375, 35.625)",0.0,1.0,0.0
24044,35,35.0,1.0,0.0,"(34.5, 35.5, 34.375, 35.625)",0.0,1.0,0.0
24045,36,35.0,1.0,0.0,"(35.5, 36.5, 34.375, 35.625)",0.0,1.0,0.0
24046,37,35.0,1.0,0.0,"(36.5, 37.5, 34.375, 35.625)",0.0,1.0,0.0
24047,38,35.0,1.0,0.0,"(37.5, 38.5, 34.375, 35.625)",0.0,1.0,0.0
24048,39,35.0,1.0,0.0,"(38.5, 39.5, 34.375, 35.625)",0.0,1.0,0.0
24049,40,35.0,1.0,0.0,"(39.5, 40.5, 34.375, 35.625)",0.0,1.0,0.0
24050,41,35.0,1.0,0.0,"(40.5, 41.5, 34.375, 35.625)",0.0,1.0,0.0
24051,42,35.0,1.0,0.0,"(41.5, 42.5, 34.375, 35.625)",0.0,1.0,0.0
24052,43,35.0,1.0,0.0,"(42.5, 43.5, 34.375, 35.625)",0.0,1.0,0.0
24053,44,35.0,1.0,0.0,"(43.5, 44.5, 34.375, 35.625)",0.0,1.0,0.0
24054,45,35.0,1.0,0.0,"(44.5, 45.5, 34.375, 35.625)",0.0,1.0,0.0
24055,46,35.0,1.0,0.0,"(45.5, 46.5, 34.375, 35.625)",0.0,1.0,0.0
24056,47,35.0,1.0,0.0,"(46.5, 47.5, 34.375, 35.625)",0.0,1.0,0.0
24057,48,35.0,1.0,0.0,"(47.5, 48.5, 34.375, 35.625)",0.0,1.0,0.0
24058,49,35.0,1.0,0.0,"(48.5, 49.5, 34.375, 35.625)",0.0,1.0,0.0
24059,50,35.0,1.0,0.0,"(49.5, 50.5, 34.375, 35.625)",0.0,1.0,0.0
24060,51,35.0,1.0,0.0,"(50.5, 51.5, 34.375, 35.625)",0.0,1.0,0.0
24061,52,35.0,1.0,0.0,"(51.5, 52.5, 34.375, 35.625)",0.0,1.0,0.0
24062,53,35.0,1.0,0.0,"(52.5, 53.5, 34.375, 35.625)",0.0,1.0,0.0
24063,54,35.0,1.0,0.0,"(53.5, 54.5, 34.375, 35.625)",0.0,1.0,0.0
24064,55,35.0,1.0,0.0,"(54.5, 55.5, 34.375, 35.625)",0.0,1.0,0.0
24065,56,35.0,1.0,0.0,"(55.5, 56.5, 34.375, 35.625)",0.0,1.0,0.0
24066,57,35.0,1.0,0.0,"(56.5, 57.5, 34.375, 35.625)",0.0,1.0,0.0
24067,58,35.0,1.0,0.0,"(57.5, 58.5, 34.375, 35.625)",0.0,1.0,0.0
24068,59,35.0,1.0,0.0,"(58.5, 59.5, 34.375, 35.625)",0.0,1.0,0.0
24069,60,35.0,1.0,0.0,"(59.5, 60.5, 34.375, 35.625)",0.0,1.0,0.0
24070,61,35.0,1.0,0.0,"(60.5, 61.5, 34.375, 35.625)",0.0,1.0,0.0
24071,62,35.0,1.0,0.0,"(61.5, 62.5, 34.375, 35.625)",0.0,1.0,0.0
24072,63,35.0,1.0,0.0,"(62.5, 63.5, 34.375, 35.625)",0.0,1.0,0.0
24073,64,35.0,1.0,0.0,"(63.5, 64.5, 34.375, 35.625)",0.0,1.0,0.0
24074,65,35.0,1.0,0.0,"(64.5, 65.5, 34.375, 35.625)",0.0,1.0,0.0
24075,66,35.0,1.0,0.0,"(65.5, 66.5, 34.375, 35.625)",0.0,1.0,0.0
24076,67,35.0,1.0,0.0,"(66.5, 67.5, 34.375, 35.625)",0.0,1.0,0.0
24077,68,35.0,1.0,0.0,"(67.5, 68.5, 34.375, 35.625)",0.0,1.0,0.0
24078,69,35.0,1.0,0.0,"(68.5, 69.5, 34.375, 35.625)",0.0,1.0,0.0
24079,70,35.0,1.0,0.0,"(69.5, 70.5, 34.375, 35.625)",0.0,1.0,0.0
24080,-69,36.25,1.0,0.0,"(-69.5, -68.5, 35.625, 36.875)",0.0,1.0,0.0
24081,-68,36.25,1.0,0.0,"(-68.5, -67.5, 35.625, 36.875)",0.0,1.0,0.0
24082,-67,36.25,1.0,0.0,"(-67.5, -66.5, 35.625, 36.875)",0.0,1.0,0.0
24083,-66,36.25,1.0,0.0,"(-66.5, -65.5, 35.625, 36.875)",0.0,1.0,0.0
24084,-65,36.25,1.0,0.0,"(-65.5, -64.5, 35.625, 36.875)",0.0,1.0,0.0
24085,-64,36.25,1.0,0.0,"(-64.5, -63.5, 35.625, 36.875)",0.0,1.0,0.0
24086,-63,36.25,1.0,0.0,"(-63.5, -62.5, 35.625, 36.875)",0.0,1.0,0.0
24087,-62,36.25,1.0,0.0,"(-62.5, -61.5, 35.625, 36.875)",0.0,1.0,0.0
24088,-61,36.25,1.0,0.0,"(-61.5, -60.5, 35.625, 36.875)",0.0,1.0,0.0
24089,-60,36.25,1.0,0.0,"(-60.5, -59.5, 35.625, 36.875)",0.0,1.0,0.0
24090,-59,36.25,1.0,0.0,"(-59.5, -58.5, 35.625, 36.875)",0.0,1.0,0.0
24091,-58,36.25,1.0,0.0,"(-58.5, -57.5, 35.625, 36.875)",0.0,1.0,0.0
24092,-57,36.25,1.0,0.0,"(-57.5, -56.5, 35.625, 36.875)",0.0,1.0,0.0
24093,-56,36.25,1.0,0.0,"(-56.5, -55.5, 35.625, 36.875)",0.0,1.0,0.0
24094,-55,36.25,1.0,0.0,"(-55.5, -54.5, 35.625, 36.875)",0.0,1.0,0.0
24095,-54,36.25,1.0,0.0,"(-54.5, -53.5, 35.625, 36.875)",0.0,1.0,0.0
24096,-53,36.25,1.0,0.0,"(-53.5, -52.5, 35.625, 36.875)",0.0,1.0,0.0
24097,-52,36.25,1.0,0.0,"(-52.5, -51.5, 35.625, 36.875)",0.0,1.0,0.0
24098,-51,36.25,1.0,0.0,"(-51.5, -50.5, 35.625, 36.875)",0.0,1.0,0.0
24099,-50,36.25,1.0,0.0,"(-50.5, -49.5, 35.625, 36.875)",0.0,1.0,0.0
24100,-49,36.25,1.0,0.0,"(-49.5, -48.5, 35.625, 36.875)",0.0,1.0,0.0
24101,-48,36.25,1.0,0.0,"(-48.5, -47.5, 35.625, 36.875)",0.0,1.0,0.0
24102,-47,36.25,1.0,0.0,"(-47.5, -46.5, 35.625, 36.875)",0.0,1.0,0.0
24103,-46,36.25,1.0,0.0,"(-46.5, -45.5, 35.625, 36.875)",0.0,1.0,0.0
24104,-45,36.25,1.0,0.0,"(-45.5, -44.5, 35.625, 36.875)",0.0,1.0,0.0
24105,-44,36.25,1.0,0.0,"(-44.5, -43.5, 35.625, 36.875)",0.0,1.0,0.0
24106,-43,36.25,1.0,0.0,"(-43.5, -42.5, 35.625, 36.875)",0.0,1.0,0.0
24107,-42,36.25,1.0,0.0,"(-42.5, -41.5, 35.625, 36.875)",0.0,1.0,0.0
24108,-41,36.25,1.0,0.0,"(-41.5, -40.5, 35.625, 36.875)",0.0,1.0,0.0
24109,-40,36.25,1.0,0.0,"(-40.5, -39.5, 35.625, 36.875)",0.0,1.0,0.0
24110,-39,36.25,1.0,0.0,"(-39.5, -38.5, 35.625, 36.875)",0.0,1.0,0.0
24111,-38,36.25,1.0,0.0,"(-38.5, -37.5, 35.625, 36.875)",0.0,1.0,0.0
24112,-37,36.25,1.0,0.0,"(-37.5, -36.5, 35.625, 36.875)",0.0,1.0,0.0
24113,-36,36.25,1.0,0.0,"(-36.5, -35.5, 35.625, 36.875)",0.0,1.0,0.0
24114,-35,36.25,1.0,0.0,"(-35.5, -34.5, 35.625, 36.875)",0.0,1.0,0.0
24115,-34,36.25,1.0,0.0,"(-34.5, -33.5, 35.625, 36.875)",0.0,1.0,0.0
24116,-33,36.25,1.0,0.0,"(-33.5, -32.5, 35.625, 36.875)",0.0,1.0,0.0
24117,-32,36.25,1.0,0.0,"(-32.5, -31.5, 35.625, 36.875)",0.0,1.0,0.0
24118,-31,36.25,1.0,0.0,"(-31.5, -30.5, 35.625, 36.875)",0.0,1.0,0.0
24119,-30,36.25,1.0,0.0,"(-30.5, -29.5, 35.625, 36.875)",0.0,1.0,0.0
24120,-29,36.25,1.0,0.0,"(-29.5, -28.5, 35.625, 36.875)",0.0,1.0,0.0
24121,-28,36.25,1.0,0.0,"(-28.5, -27.5, 35.625, 36.875)",0.0,1.0,0.0
24122,-27,36.25,1.0,0.0,"(-27.5, -26.5, 35.625, 36.875)",0.0,1.0,0.0
24123,-26,36.25,1.0,0.0,"(-26.5, -25.5, 35.625, 36.875)",0.0,1.0,0.0
24124,-25,36.25,1.0,0.0,"(-25.5, -24.5, 35.625, 36.875)",0.0,1.0,0.0
24125,-24,36.25,1.0,0.0,"(-24.5, -23.5, 35.625, 36.875)",0.0,1.0,0.0
24126,-23,36.25,1.0,0.0,"(-23.5, -22.5, 35.625, 36.875)",0.0,1.0,0.0
24127,-22,36.25,1.0,0.0,"(-22.5, -21.5, 35.625, 36.875)",0.0,1.0,0.0
24128,-21,36.25,1.0,0.0,"(-21.5, -20.5, 35.625, 36.875)",0.0,1.0,0.0
24129,-20,36.25,1.0,0.0,"(-20.5, -19.5, 35.625, 36.875)",0.0,1.0,0.0
24130,-19,36.25,1.0,0.0,"(-19.5, -18.5, 35.625, 36.875)",0.0,1.0,0.0
24131,-18,36.25,1.0,0.0,"(-18.5, -17.5, 35.625, 36.875)",0.0,1.0,0.0
24132,-17,36.25,1.0,0.0,"(-17.5, -16.5, 35.625, 36.875)",0.0,1.0,0.0
24133,-16,36.25,1.0,0.0,"(-16.5, -15.5, 35.625, 36.875)",0.0,1.0,0.0
24134,-15,36.25,1.0,0.0,"(-15.5, -14.5, 35.625, 36.875)",0.0,1.0,0.0
24135,-14,36.25,1.0,0.0,"(-14.5, -13.5, 35.625, 36.875)",0.0,1.0,0.0
24136,-13,36.25,1.0,0.0,"(-13.5, -12.5, 35.625, 36.875)",0.0,1.0,0.0
24137,-12,36.25,1.0,0.0,"(-12.5, -11.5, 35.625, 36.875)",0.0,1.0,0.0
24138,-11,36.25,1.0,0.0,"(-11.5, -10.5, 35.625, 36.875)",0.0,1.0,0.0
24139,-10,36.25,1.0,0.0,"(-10.5, -9.5, 35.625, 36.875)",0.0,1.0,0.0
24140,-9,36.25,1.0,0.0,"(-9.5, -8.5, 35.625, 36.875)",0.0,1.0,0.0
24141,-8,36.25,1.0,0.0,"(-8.5, -7.5, 35.625, 36.875)",0.0,1.0,0.0
24142,-7,36.25,1.0,0.0,"(-7.5, -6.5, 35.625, 36.875)",0.0,1.0,0.0
24143,-6,36.25,1.0,0.0,"(-6.5, -5.5, 35.625, 36.875)",0.0,1.0,0.0
24144,-5,36.25,1.0,0.0,"(-5.5, -4.5, 35.625, 36.875)",0.0,1.0,0.0
24145,-4,36.25,1.0,0.0,"(-4.5, -3.5, 35.625, 36.875)",0.0,1.0,0.0
24146,-3,36.25,1.0,0.0,"(-3.5, -2.5, 35.625, 36.875)",0.0,1.0,0.0
24147,-2,36.25,1.0,0.0,"(-2.5, -1.5, 35.625, 36.875)",0.0,1.0,0.0
24148,-1,36.25,1.0,0.0,"(-1.5, -0.5, 35.625, 36.875)",0.0,1.0,0.0
24149,0,36.25,1.0,0.0,"(-0.5, 0.5, 35.625, 36.875)",0.0,1.0,0.0
24150,1,36.25,1.0,0.0,"(0.5, 1.5, 35.625, 36.875)",0.0,1.0,0.0
24151,2,36.25,1.0,0.0,"(1.5, 2.5, 35.625, 36.875)",0.0,1.0,0.0
24152,3,36.25,1.0,0.0,"(2.5, 3.5, 35.625, 36.875)",0.0,1.0,0.0
24153,4,36.25,1.0,0.0,"(3.5, 4.5, 35.625, 36.875)",0.0,1.0,0.0
24154,5,36.25,1.0,0.0,"(4.5, 5.5, 35.625, 36.875)",0.0,1.0,0.0
24155,6,36.25,1.0,0.0,"(5.5, 6.5, 35.625, 36.875)",0.0,1.0,0.0
24156,7,36.25,1.0,0.0,"(6.5, 7.5, 35.625, 36.875)",0.0,1.0,0.0
24157,8,36.25,1.0,0.0,"(7.5, 8.5, 35.625, 36.875)",0.0,1.0,0.0
24158,9,36.25,1.0,0.0,"(8.5, 9.5, 35.625, 36.875)",0.0,1.0,0.0
24159,10,36.25,1.0,0.0,"(9.5, 10.5, 35.625, 36.875)",0.0,1.0,0.0
24160,11,36.25,1.0,0.0,"(10.5, 11.5, 35.625, 36.875)",0.0,1.0,0.0
24161,12,36.25,1.0,0.0,"(11.5, 12.5, 35.625, 36.875)",0.0,1.0,0.0
24162,13,36.25,1.0,0.0,"(12.5, 13.5, 35.625, 36.875)",0.0,1.0,0.0
24163,14,36.25,1.0,0.0,"(13.5, 14.5, 35.625, 36.875)",0.0,1.0,0.0
24164,15,36.25,1.0,0.0,"(14.5, 15.5, 35.625, 36.875)",0.0,1.0,0.0
24165,16,36.25,1.0,0.0,"(15.5, 16.5, 35.625, 36.875)",0.0,1.0,0.0
24166,17,36.25,1.0,0.0,"(16.5, 17.5, 35.625, 36.875)",0.0,1.0,0.0
24167,18,36.25,1.0,0.0,"(17.5, 18.5, 35.625, 36.875)",0.0,1.0,0.0
24168,19,36.25,1.0,0.0,"(18.5, 19.5, 35.625, 36.875)",0.0,1.0,0.0
24169,20,36.25,1.0,0.0,"(19.5, 20.5, 35.625, 36.875)",0.0,1.0,0.0
24170,21,36.25,1.0,0.0,"(20.5, 21.5, 35.625, 36.875)",0.0,1.0,0.0
24171,22,36.25,1.0,0.0,"(21.5, 22.5, 35.625, 36.875)",0.0,1.0,0.0
24172,23,36.25,1.0,0.0,"(22.5, 23.5, 35.625, 36.875)",0.0,1.0,0.0
24173,24,36.25,1.0,0.0,"(23.5, 24.5, 35.625, 36.875)",0.0,1.0,0.0
24174,25,36.25,1.0,0.0,"(24.5, 25.5, 35.625, 36.875)",0.0,1.0,0.0
24175,26,36.25,1.0,0.0,"(25.5, 26.5, 35.625, 36.875)",0.0,1.0,0.0
24176,27,36.25,1.0,0.0,"(26.5, 27.5, 35.625, 36.875)",0.0,1.0,0.0
