,lat,lng,pvalue,value,region,log-pvalue,thresh-pvalue,counts
36587,-22,147.5,0.0,0.0,"(-22.5, -21.5, 146.875, 148.125)",-inf,0.0,24.0
36588,-21,147.5,0.0,0.0,"(-21.5, -20.5, 146.875, 148.125)",-inf,0.0,24.0
36589,-20,147.5,0.0,0.0,"(-20.5, -19.5, 146.875, 148.125)",-inf,0.0,24.0
36590,-19,147.5,0.0,0.0,"(-19.5, -18.5, 146.875, 148.125)",-inf,0.0,24.0
36591,-18,147.5,0.0,0.0,"(-18.5, -17.5, 146.875, 148.125)",-inf,0.0,24.0
36592,-17,147.5,0.0,0.0,"(-17.5, -16.5, 146.875, 148.125)",-inf,0.0,24.0
36593,-16,147.5,0.0,0.0,"(-16.5, -15.5, 146.875, 148.125)",-inf,0.0,24.0
36594,-15,147.5,0.0,0.0,"(-15.5, -14.5, 146.875, 148.125)",-inf,0.0,24.0
36595,-14,147.5,0.0,0.0,"(-14.5, -13.5, 146.875, 148.125)",-inf,0.0,24.0
36596,-13,147.5,0.0,0.0,"(-13.5, -12.5, 146.875, 148.125)",-inf,0.0,24.0
36597,-12,147.5,0.0,0.0,"(-12.5, -11.5, 146.875, 148.125)",-inf,0.0,24.0
36598,-11,147.5,0.0,0.0,"(-11.5, -10.5, 146.875, 148.125)",-inf,0.0,24.0
36599,-10,147.5,0.0001,0.0001,"(-10.5, -9.5, 146.875, 148.125)",-4.0,0.0001,24.0
36600,-9,147.5,0.0058999999999999,0.0058999999999999,"(-9.5, -8.5, 146.875, 148.125)",-2.2291479883578633,1.0,0.0
36601,-8,147.5,0.0126,0.0126,"(-8.5, -7.5, 146.875, 148.125)",-1.899629454882437,1.0,0.0
36602,-7,147.5,0.0961,0.0961,"(-7.5, -6.5, 146.875, 148.125)",-1.0172766123314547,1.0,0.0
36603,-6,147.5,0.1527999999999999,0.1527999999999999,"(-6.5, -5.5, 146.875, 148.125)",-0.8158766457603291,1.0,0.0
36604,-5,147.5,0.0701999999999999,0.0701999999999999,"(-5.5, -4.5, 146.875, 148.125)",-1.1536628878701953,1.0,0.0
36605,-4,147.5,0.4193999999999999,0.4193999999999999,"(-4.5, -3.5, 146.875, 148.125)",-0.3773715738706751,1.0,0.0
36606,-3,147.5,0.6125,0.6125,"(-3.5, -2.5, 146.875, 148.125)",-0.21289390696342989,1.0,0.0
36607,-2,147.5,0.6219,0.6219,"(-2.5, -1.5, 146.875, 148.125)",-0.2062794431864767,1.0,0.0
36608,-1,147.5,0.3522,0.3522,"(-1.5, -0.5, 146.875, 148.125)",-0.45321064836874186,1.0,0.0
