lat,lng,pvalue,inside,group,rect,drywet
8,-133.75,0.12103341754405097519,true,wet#11,[object Object],
9,-133.75,0.0046056057189801042143,true,wet#11,[object Object],
10,-133.75,0.0087749510193013118692,true,wet#11,[object Object],
11,-133.75,0.01166775887416637153,false,,[object Object],
12,-133.75,0.0043357046040403118131,false,,[object Object],
13,-133.75,0.00055450737449121612239,false,,[object Object],
14,-133.75,0.0029252328603683324,false,,[object Object],
15,-133.75,0.061865146412216562299,false,,[object Object],
16,-133.75,0.063584742357380513722,false,,[object Object],
17,-133.75,0.6646559844828215935,false,,[object Object],
18,-133.75,0.39681611200564170794,false,,[object Object],
19,-133.75,0.44787681739715845541,false,,[object Object],
20,-133.75,0.16309506161812376002,false,,[object Object],
21,-133.75,0.052326822561540316248,false,,[object Object],
22,-133.75,0.016476036338989225039,false,,[object Object],
23,-133.75,0.0020417705087978103504,false,,[object Object],
24,-133.75,0.0083768819585067003097,false,,[object Object],
25,-133.75,0.0016725527929867011531,false,,[object Object],
26,-133.75,0.0016205907313841254498,false,,[object Object],
27,-133.75,0.00053039607706818108282,false,,[object Object],
28,-133.75,0.00016961436146737405087,false,,[object Object],
29,-133.75,0.00068127884151305401466,false,,[object Object],
30,-133.75,0.00014257269322593248487,false,,[object Object],
31,-133.75,9.0771542537075631076e-06,false,,[object Object],
32,-133.75,3.6764756895521596058e-05,false,,[object Object],
33,-133.75,3.7843870680614232556e-05,false,,[object Object],
34,-133.75,1.8379985682858006831e-06,false,,[object Object],
35,-133.75,1.548286749176428243e-06,false,,[object Object],
36,-133.75,4.9774335606934537631e-07,false,,[object Object],
37,-133.75,3.819271537167345325e-06,false,,[object Object],
38,-133.75,7.4010997549765873978e-06,false,,[object Object],
39,-133.75,0.00025530857608415660417,false,,[object Object],
40,-133.75,3.494091076653755315e-05,false,,[object Object],
41,-133.75,0.00074337259838659684816,false,,[object Object],
42,-133.75,0.0095902316703834096512,false,,[object Object],
43,-133.75,0.0042026224218887995449,false,,[object Object],
44,-133.75,0.022022014672544585473,false,,[object Object],
45,-133.75,0.077260473634652090946,false,,[object Object],
46,-133.75,0.36711784118651746844,false,,[object Object],
47,-133.75,0.32727324803487545246,false,,[object Object],
48,-133.75,0.52006932714879938739,false,,[object Object],
49,-133.75,0.15827708760521530529,false,,[object Object],
50,-133.75,0.081131086225601709017,false,,[object Object],
51,-133.75,0.16259364521112171231,false,,[object Object],
52,-133.75,0.16164494919709790355,false,,[object Object],
53,-133.75,0.075500646631771139994,false,,[object Object],
54,-133.75,0.013484262589720942549,false,,[object Object],
55,-133.75,0.0091340425611962268448,false,,[object Object],
56,-133.75,0.0012352220106180854167,false,,[object Object],
57,-133.75,0.0014345932674141785405,false,,[object Object],
58,-133.75,0.0017788825338331325059,false,,[object Object],
59,-133.75,0.0020468883244427011833,false,,[object Object],
60,-133.75,0.050929613400722557881,false,,[object Object],
61,-133.75,0.0054140607985247116846,false,,[object Object],
62,-133.75,0.00083556832566157015953,false,,[object Object],
63,-133.75,0.0058902107159464174926,false,,[object Object],
64,-133.75,0.40569176230181891452,false,,[object Object],
65,-133.75,0.94593835699830508545,false,,[object Object],
66,-133.75,0.65037017757437798338,false,,[object Object],
67,-133.75,0.43800066029399215006,false,,[object Object],
68,-133.75,0.16412480627050415882,false,,[object Object],
69,-133.75,0.070963767300300198415,false,,[object Object],
70,-133.75,0.018779254040395196301,false,,[object Object],
-69,-132.5,0.15121316462766093425,false,,[object Object],
-68,-132.5,0.086417887368083187716,false,,[object Object],
-67,-132.5,0.0036469846318666065965,false,,[object Object],
-66,-132.5,0.00048415777209303656557,false,,[object Object],
-65,-132.5,5.9608026119993770824e-05,false,,[object Object],
-64,-132.5,0.0021499440064637219058,false,,[object Object],
-63,-132.5,0.027898756467733928227,false,,[object Object],
-62,-132.5,0.0072104935043070363457,false,,[object Object],
-61,-132.5,0.003183810398491022757,false,,[object Object],
-60,-132.5,0.018878461391534668429,false,,[object Object],
-59,-132.5,0.055368238700348453019,false,,[object Object],
-58,-132.5,0.046895952828097289822,false,,[object Object],
-57,-132.5,0.01003866226837965385,false,,[object Object],
-56,-132.5,0.014327370426116070243,false,,[object Object],
-55,-132.5,0.00013812339118988032618,false,,[object Object],
-54,-132.5,8.3988228819147026717e-06,false,,[object Object],
-53,-132.5,1.9706024213517329967e-06,false,,[object Object],
-52,-132.5,1.7692408372955288933e-06,false,,[object Object],
-51,-132.5,3.1281773822560907106e-05,false,,[object Object],
-50,-132.5,0.00038142423289094659839,false,,[object Object],
-49,-132.5,0.0011248505675700176155,false,,[object Object],
-48,-132.5,0.023861673494740831547,false,,[object Object],
-47,-132.5,0.055466021440191540237,false,,[object Object],
-46,-132.5,0.096590845713758297086,false,,[object Object],
-45,-132.5,0.1563658156483987427,false,,[object Object],
-44,-132.5,0.10589824687044294138,false,,[object Object],
-43,-132.5,0.047001002758254480096,false,,[object Object],
-42,-132.5,0.0098762003923877818984,false,,[object Object],
-41,-132.5,0.061660259466338920853,false,,[object Object],
-40,-132.5,0.059204573378687959384,false,,[object Object],
-39,-132.5,0.05620867359699047161,false,,[object Object],
-38,-132.5,0.12377461189946045717,false,,[object Object],
-37,-132.5,0.11631206494634475923,false,,[object Object],
-36,-132.5,0.022646495581427110444,false,,[object Object],
-35,-132.5,0.17178395837288454318,false,,[object Object],
-34,-132.5,0.63558950918388368301,false,,[object Object],
-33,-132.5,0.75441771343035035624,false,,[object Object],
-32,-132.5,0.52471589918427619104,false,,[object Object],
-31,-132.5,0.10119464769106181756,false,,[object Object],
-30,-132.5,0.055370218418956874962,false,,[object Object],
-29,-132.5,0.090912581579746382099,false,,[object Object],
-28,-132.5,0.031948472801141228339,false,,[object Object],
-27,-132.5,0.08266281168826036807,false,,[object Object],
-26,-132.5,0.10443067441419094654,false,,[object Object],
-25,-132.5,0.0085329927138654924207,false,,[object Object],
-24,-132.5,0.0041162117777732033091,false,,[object Object],
-23,-132.5,0.062798185219975238835,false,,[object Object],
-22,-132.5,0.15211670465920076878,false,,[object Object],
-21,-132.5,0.012961408441721063156,false,,[object Object],
-20,-132.5,0.015794248580621551153,false,,[object Object],
-19,-132.5,0.044488602231281003385,false,,[object Object],
-18,-132.5,0.063107080701561207858,false,,[object Object],
-17,-132.5,0.00055952185148238861058,false,,[object Object],
-16,-132.5,0.00270489734861881128,false,,[object Object],
-15,-132.5,0.0033929116369720295661,false,,[object Object],
-14,-132.5,6.7253933014789646953e-07,false,,[object Object],
-13,-132.5,9.0417751200742339047e-06,false,,[object Object],
-12,-132.5,0.0080516896630817083591,false,,[object Object],
-11,-132.5,0.027113603130539232211,false,,[object Object],
-10,-132.5,2.0218232972148312497e-05,false,,[object Object],
-9,-132.5,0.00049430267006703425964,false,,[object Object],
-8,-132.5,0.095791545030280117468,false,,[object Object],
-7,-132.5,0.023845618316282710808,false,,[object Object],
-6,-132.5,0.012143914134731002841,false,,[object Object],
-5,-132.5,0.11631329828984630914,true,wet#11,[object Object],
-4,-132.5,0.04864723974826565267,true,wet#11,[object Object],
-3,-132.5,0.025607824092434092883,true,wet#11,[object Object],
-2,-132.5,1.4575777339280277613e-05,true,wet#11,[object Object],
-1,-132.5,1.3149539065993608046e-08,true,wet#11,[object Object],
0,-132.5,9.4049075754805887049e-08,true,wet#11,[object Object],
1,-132.5,1.1720236031297947654e-08,true,wet#11,[object Object],
2,-132.5,3.8060212810769637935e-10,true,wet#11,[object Object],
3,-132.5,1.2993105535969285157e-10,true,wet#11,[object Object],
4,-132.5,7.6802439225126666075e-10,true,wet#11,[object Object],
5,-132.5,1.1896396956972385877e-08,true,wet#11,[object Object],
6,-132.5,0.0012243154608119325745,true,wet#11,[object Object],
7,-132.5,0.02264446228750526674,true,wet#11,[object Object],
8,-132.5,0.088345681762541997117,true,wet#11,[object Object],
9,-132.5,0.0018293663891500314481,true,wet#11,[object Object],
10,-132.5,0.00045293858722939499923,true,wet#11,[object Object],
11,-132.5,0.0010524434880260628324,false,,[object Object],
12,-132.5,0.001301389318428631571,false,,[object Object],
13,-132.5,0.00021948599170458477471,false,,[object Object],
14,-132.5,0.0020071278941223712373,false,,[object Object],
15,-132.5,0.0027340164771228591539,false,,[object Object],
16,-132.5,0.088357545225695000024,false,,[object Object],
17,-132.5,0.49427009631063922868,false,,[object Object],
18,-132.5,0.32019230409939314352,false,,[object Object],
19,-132.5,0.20552452127427897621,false,,[object Object],
20,-132.5,0.077711894386961619108,false,,[object Object],
21,-132.5,0.0023788429644317414351,false,,[object Object],
22,-132.5,3.1292525621057988203e-05,false,,[object Object],
23,-132.5,8.5236536064355196391e-06,false,,[object Object],
24,-132.5,0.0090067243893985713538,false,,[object Object],
25,-132.5,0.0032967464216894330764,false,,[object Object],
26,-132.5,0.00013715734317743956514,false,,[object Object],
27,-132.5,0.00024662891273389913292,false,,[object Object],
28,-132.5,0.00020153373547804207195,false,,[object Object],
29,-132.5,0.00079448061612152063356,false,,[object Object],
30,-132.5,0.00083860706701828350348,false,,[object Object],
31,-132.5,8.9629699623139632626e-05,false,,[object Object],
32,-132.5,3.9750758549424130672e-05,false,,[object Object],
33,-132.5,1.2362228985612580572e-05,false,,[object Object],
34,-132.5,1.7305830131034632745e-07,false,,[object Object],
35,-132.5,8.7880306292634678084e-08,false,,[object Object],
36,-132.5,4.5272193753592169509e-07,false,,[object Object],
37,-132.5,3.4231424874398482824e-07,false,,[object Object],
38,-132.5,1.8983901310958038662e-06,false,,[object Object],
39,-132.5,2.6682786338918718967e-05,false,,[object Object],
40,-132.5,4.237111128266475907e-06,false,,[object Object],
41,-132.5,4.1652444618166245679e-05,false,,[object Object],
42,-132.5,0.01024683315109973028,false,,[object Object],
43,-132.5,0.0013172089476319497406,false,,[object Object],
44,-132.5,0.00091373277291838088127,false,,[object Object],
45,-132.5,0.022900867095920592748,false,,[object Object],
46,-132.5,0.2477429428308251802,false,,[object Object],
47,-132.5,0.37373155029505689129,false,,[object Object],
48,-132.5,0.36410877363588700639,false,,[object Object],
49,-132.5,0.092498605568322442294,false,,[object Object],
50,-132.5,0.01998814412434996024,false,,[object Object],
51,-132.5,0.039076445752106524212,false,,[object Object],
52,-132.5,0.049850160070940598145,false,,[object Object],
53,-132.5,0.036400038908523640879,false,,[object Object],
54,-132.5,0.021739558086636724676,false,,[object Object],
55,-132.5,0.019040126464806753082,false,,[object Object],
56,-132.5,0.0013982762160240206663,false,,[object Object],
57,-132.5,0.0020094720197836495393,false,,[object Object],
58,-132.5,0.051115330656640027562,false,,[object Object],
59,-132.5,0.0036881825563507015381,false,,[object Object],
60,-132.5,0.052222192716882734342,false,,[object Object],
61,-132.5,0.0041471862460230133479,false,,[object Object],
62,-132.5,0.0014070269619284162844,false,,[object Object],
63,-132.5,0.0042747209299806672098,false,,[object Object],
64,-132.5,0.18320307678364947113,false,,[object Object],
65,-132.5,0.97004763146830863541,false,,[object Object],
66,-132.5,0.68841197531833919765,false,,[object Object],
67,-132.5,0.36295544436436494307,false,,[object Object],
68,-132.5,0.20869983839032846262,false,,[object Object],
69,-132.5,0.14662271936890686197,false,,[object Object],
70,-132.5,0.012526737150111686564,false,,[object Object],
-69,-131.25,0.10050407510658444787,false,,[object Object],
-68,-131.25,0.060047546482143936142,false,,[object Object],
-67,-131.25,0.0018558948170550742824,false,,[object Object],
-66,-131.25,0.00044203473094458340092,false,,[object Object],
-65,-131.25,0.00047880914335402354658,false,,[object Object],
-64,-131.25,0.0019503199783890271847,false,,[object Object],
-63,-131.25,0.0082544758835358129218,false,,[object Object],
-62,-131.25,0.0046979586592116612948,false,,[object Object],
-61,-131.25,0.0023565986034801539827,false,,[object Object],
-60,-131.25,0.012409931854637543808,false,,[object Object],
-59,-131.25,0.039537983372771055846,false,,[object Object],
-58,-131.25,0.040409694851836520935,false,,[object Object],
-57,-131.25,0.0099961667912921801232,false,,[object Object],
-56,-131.25,0.0026872407970072063541,false,,[object Object],
-55,-131.25,4.915824261297677269e-05,false,,[object Object],
-54,-131.25,1.180099788973483754e-06,false,,[object Object],
-53,-131.25,3.0262215198436458282e-07,false,,[object Object],
-52,-131.25,8.8281072668110411109e-05,false,,[object Object],
-51,-131.25,0.0012860514828073800909,false,,[object Object],
-50,-131.25,0.0070081723594914505093,false,,[object Object],
-49,-131.25,0.012328992155367002673,false,,[object Object],
-48,-131.25,0.022324084625157478851,false,,[object Object],
-47,-131.25,0.026464911573404113071,false,,[object Object],
-46,-131.25,0.028904011847888967657,false,,[object Object],
-45,-131.25,0.018668298661030559987,false,,[object Object],
-44,-131.25,0.03863394758312883176,false,,[object Object],
-43,-131.25,0.014957346141369351825,false,,[object Object],
-42,-131.25,0.018803222086237473404,false,,[object Object],
-41,-131.25,0.082802213802479457394,false,,[object Object],
-40,-131.25,0.15654735146483964026,false,,[object Object],
-39,-131.25,0.22347657304109613818,false,,[object Object],
-38,-131.25,0.35204184783158681826,false,,[object Object],
-37,-131.25,0.2005157135989391326,false,,[object Object],
-36,-131.25,0.14372749425366401765,false,,[object Object],
-35,-131.25,0.32498133822677932603,false,,[object Object],
-34,-131.25,0.57135042989961315474,false,,[object Object],
-33,-131.25,0.63296196073126720361,false,,[object Object],
-32,-131.25,0.30923289794004948927,false,,[object Object],
-31,-131.25,0.059433048614271039023,false,,[object Object],
-30,-131.25,0.012431631989375692762,false,,[object Object],
-29,-131.25,0.009301202423891831092,false,,[object Object],
-28,-131.25,0.03711259675934117791,false,,[object Object],
-27,-131.25,0.060026476080417084935,false,,[object Object],
-26,-131.25,0.099570471145640271349,false,,[object Object],
-25,-131.25,0.018280322100816551179,false,,[object Object],
-24,-131.25,0.016227242530192306086,false,,[object Object],
-23,-131.25,0.22894637145150906199,false,,[object Object],
-22,-131.25,0.091770040468723834692,false,,[object Object],
-21,-131.25,0.00045745411531762690885,false,,[object Object],
-20,-131.25,2.2721711932652589069e-05,false,,[object Object],
-19,-131.25,0.0016762416251571686261,false,,[object Object],
-18,-131.25,0.00098376627863581739449,false,,[object Object],
-17,-131.25,0.00021822226107965522171,false,,[object Object],
-16,-131.25,0.0045602024065959003568,false,,[object Object],
-15,-131.25,0.00029520567937850011571,false,,[object Object],
-14,-131.25,1.8391252114974327743e-06,false,,[object Object],
-13,-131.25,0.0024404997905619128622,false,,[object Object],
-12,-131.25,0.24779041392815709388,false,,[object Object],
-11,-131.25,0.047037544605704237344,false,,[object Object],
-10,-131.25,0.00034344830307219927686,false,,[object Object],
-9,-131.25,0.0039153650753512543939,false,,[object Object],
-8,-131.25,0.0077515470140172588326,false,,[object Object],
-7,-131.25,0.0030122679216033061526,false,,[object Object],
-6,-131.25,0.0014236501346773765015,false,,[object Object],
-5,-131.25,0.27275941583963342341,false,,[object Object],
-4,-131.25,0.02900424028652141481,true,wet#11,[object Object],
-3,-131.25,0.1759661734198723626,true,wet#11,[object Object],
-2,-131.25,4.1787542667416602998e-05,true,wet#11,[object Object],
-1,-131.25,1.1577643041260497566e-09,true,wet#11,[object Object],
0,-131.25,8.710740157950807208e-08,true,wet#11,[object Object],
1,-131.25,1.0041475619401461081e-09,true,wet#11,[object Object],
2,-131.25,5.779125458422806525e-11,true,wet#11,[object Object],
3,-131.25,1.0219660458683128908e-10,true,wet#11,[object Object],
4,-131.25,9.2615093648346468189e-12,true,wet#11,[object Object],
5,-131.25,8.4626611820330986366e-11,true,wet#11,[object Object],
6,-131.25,2.061902561298117122e-05,true,wet#11,[object Object],
7,-131.25,0.0087754908146658507778,true,wet#11,[object Object],
8,-131.25,0.0037637828955609481212,true,wet#11,[object Object],
9,-131.25,3.4433852258568256794e-05,true,wet#11,[object Object],
10,-131.25,0.00024991808540642999024,true,wet#11,[object Object],
11,-131.25,0.000457501254552611055,false,,[object Object],
12,-131.25,0.00049070017219275414294,false,,[object Object],
13,-131.25,1.9997438712048804335e-06,false,,[object Object],
14,-131.25,0.006413784268845139358,false,,[object Object],
15,-131.25,0.0015001006371221686959,false,,[object Object],
16,-131.25,0.048985209568276413816,false,,[object Object],
17,-131.25,0.084294710718635174063,false,,[object Object],
18,-131.25,0.097219633856253678816,false,,[object Object],
19,-131.25,0.0070348370941889807814,false,,[object Object],
20,-131.25,0.013587112503362036228,false,,[object Object],
21,-131.25,0.007224319180463806972,false,,[object Object],
22,-131.25,0.00013815691030763039204,false,,[object Object],
23,-131.25,8.3147476568123202889e-05,false,,[object Object],
24,-131.25,0.0018834555792362507858,false,,[object Object],
25,-131.25,0.0092988604222353204304,false,,[object Object],
26,-131.25,0.0063409748810910101374,false,,[object Object],
27,-131.25,0.014789246600195276107,false,,[object Object],
28,-131.25,0.0023367554458530413741,false,,[object Object],
29,-131.25,0.022030898275409840914,false,,[object Object],
30,-131.25,0.070643597676740929603,false,,[object Object],
31,-131.25,0.017977299443672416918,false,,[object Object],
32,-131.25,0.00096468863362282912186,false,,[object Object],
33,-131.25,0.00027239411391120546806,false,,[object Object],
34,-131.25,1.3818214402073413663e-05,false,,[object Object],
35,-131.25,4.6083710803905661693e-07,false,,[object Object],
36,-131.25,6.1701708288907121072e-09,false,,[object Object],
37,-131.25,5.9478420626548180635e-10,false,,[object Object],
38,-131.25,2.0197235184482387175e-08,false,,[object Object],
39,-131.25,4.3274030789505528734e-06,false,,[object Object],
40,-131.25,3.6616304814601501691e-07,false,,[object Object],
41,-131.25,1.0443500823846651107e-05,false,,[object Object],
42,-131.25,0.0012604833269796071951,false,,[object Object],
43,-131.25,0.00095180410333907828485,false,,[object Object],
44,-131.25,0.00088800191914890317258,false,,[object Object],
45,-131.25,0.001247936768403122218,false,,[object Object],
46,-131.25,0.013141682825897752981,false,,[object Object],
47,-131.25,0.078601708282253462956,false,,[object Object],
48,-131.25,0.15744522991091253195,false,,[object Object],
49,-131.25,0.010943607151409698308,false,,[object Object],
50,-131.25,0.00023858441363145587366,false,,[object Object],
51,-131.25,0.0021311258891956921108,false,,[object Object],
52,-131.25,0.013238260342582677462,false,,[object Object],
53,-131.25,0.011693884755047045595,false,,[object Object],
54,-131.25,0.0018890534181903845777,false,,[object Object],
55,-131.25,0.0064353028136953224422,false,,[object Object],
56,-131.25,0.0076953194074094351251,false,,[object Object],
57,-131.25,0.0050340519818266211971,false,,[object Object],
58,-131.25,0.35503723892918642724,false,,[object Object],
59,-131.25,0.019560820492000328963,false,,[object Object],
60,-131.25,0.049881841869270845957,false,,[object Object],
61,-131.25,0.0035979159578081584478,false,,[object Object],
62,-131.25,0.00048790201062632422091,false,,[object Object],
63,-131.25,0.0046047548707364429829,false,,[object Object],
64,-131.25,0.057403539360598075658,false,,[object Object],
65,-131.25,0.95966774947479605018,false,,[object Object],
66,-131.25,0.64435838046045224026,false,,[object Object],
67,-131.25,0.4592589453245171649,false,,[object Object],
68,-131.25,0.48076638436304713897,false,,[object Object],
69,-131.25,0.26455554036958572883,false,,[object Object],
70,-131.25,0.013076889400039450745,false,,[object Object],
-69,-130,0.027596485709089197541,false,,[object Object],
-68,-130,0.022096791905743404932,false,,[object Object],
-67,-130,0.0012474519997874163827,false,,[object Object],
-66,-130,0.0002410221558191373212,false,,[object Object],
-65,-130,0.0028697624421060025091,false,,[object Object],
-64,-130,0.0037549064484045362872,false,,[object Object],
-63,-130,0.0040775736084845371973,false,,[object Object],
-62,-130,0.0021045169513726883805,false,,[object Object],
-61,-130,0.0031341579572157227465,false,,[object Object],
-60,-130,0.016690695176095244473,false,,[object Object],
-59,-130,0.040435864981216138037,false,,[object Object],
-58,-130,0.013898508443421988753,false,,[object Object],
-57,-130,0.0064450244568031878761,false,,[object Object],
-56,-130,3.789054846531990481e-05,false,,[object Object],
-55,-130,5.6142855513300139593e-07,false,,[object Object],
-54,-130,2.3620744424718606616e-07,false,,[object Object],
-53,-130,1.622480726396422488e-05,false,,[object Object],
-52,-130,0.0029057293604217758823,false,,[object Object],
-51,-130,0.0062740442577772417149,false,,[object Object],
-50,-130,0.025438640266333273354,false,,[object Object],
-49,-130,0.013508798378840308763,false,,[object Object],
-48,-130,0.0084910034259487454644,false,,[object Object],
-47,-130,0.0011488664250408392366,false,,[object Object],
-46,-130,0.0032595963460242218836,false,,[object Object],
-45,-130,0.0073769938270813557521,false,,[object Object],
-44,-130,0.038025047660583177755,false,,[object Object],
-43,-130,0.01423813920220504993,false,,[object Object],
-42,-130,0.062074776692315349058,false,,[object Object],
-41,-130,0.12024549204799415969,false,,[object Object],
-40,-130,0.33735193500469551342,false,,[object Object],
-39,-130,0.48912533418919651451,false,,[object Object],
-38,-130,0.52875778704458675783,false,,[object Object],
-37,-130,0.30549700518817840544,false,,[object Object],
-36,-130,0.20240670790812004265,false,,[object Object],
-35,-130,0.049356435633906521609,false,,[object Object],
-34,-130,0.4125062555566284539,false,,[object Object],
-33,-130,0.67655911829006964986,false,,[object Object],
-32,-130,0.066484020902167317857,false,,[object Object],
-31,-130,0.0045226538437484172309,false,,[object Object],
-30,-130,0.00047467711861218681328,false,,[object Object],
-29,-130,0.0094659836547290616277,false,,[object Object],
-28,-130,0.0066027458946846789151,false,,[object Object],
-27,-130,0.12821286105172902126,false,,[object Object],
-26,-130,0.24839961954790143461,false,,[object Object],
-25,-130,0.39093775129872476715,false,,[object Object],
-24,-130,0.33404089113053270221,false,,[object Object],
-23,-130,0.19715576342184357173,false,,[object Object],
-22,-130,0.025368665878262780522,false,,[object Object],
-21,-130,5.7259740550108821625e-06,false,,[object Object],
-20,-130,3.6524260905188889429e-06,false,,[object Object],
-19,-130,0.0004548635197281039903,false,,[object Object],
-18,-130,0.0012342093937856854838,false,,[object Object],
-17,-130,0.0016394447507296803449,false,,[object Object],
-16,-130,0.004456482017845536138,false,,[object Object],
-15,-130,0.00066279211595827568909,false,,[object Object],
-14,-130,5.8831730840409044488e-05,false,,[object Object],
-13,-130,0.00069071373493927667141,false,,[object Object],
-12,-130,0.34680123397082907033,false,,[object Object],
-11,-130,0.051034134638993908228,false,,[object Object],
-10,-130,0.0011656140255432373767,false,,[object Object],
-9,-130,0.0095564797786888838749,false,,[object Object],
-8,-130,0.033902900292304985475,false,,[object Object],
-7,-130,0.00095172888997897559914,false,,[object Object],
-6,-130,0.0021510217988249587945,false,,[object Object],
-5,-130,0.1993645606561902095,false,,[object Object],
-4,-130,0.0066506072614273999133,true,wet#11,[object Object],
-3,-130,0.064413711619071112313,true,wet#11,[object Object],
-2,-130,0.0015009407044648671696,true,wet#11,[object Object],
-1,-130,4.0590288407557008289e-10,true,wet#11,[object Object],
0,-130,3.228713742906925385e-11,true,wet#11,[object Object],
1,-130,1.6702456719857808588e-08,true,wet#11,[object Object],
2,-130,2.4703081771144962323e-11,true,wet#11,[object Object],
3,-130,9.4147056773117563134e-10,true,wet#11,[object Object],
4,-130,2.8472705629278090294e-10,true,wet#11,[object Object],
5,-130,6.5896644573029745471e-11,true,wet#11,[object Object],
6,-130,6.6849455998645030204e-08,true,wet#11,[object Object],
7,-130,0.00031726297901805636118,true,wet#11,[object Object],
8,-130,0.0011762033331751981652,true,wet#11,[object Object],
9,-130,0.00042955055595079771934,true,wet#11,[object Object],
10,-130,0.0017773560532828457017,true,wet#11,[object Object],
11,-130,9.5433164662662800325e-06,false,,[object Object],
12,-130,3.519183106460187021e-05,false,,[object Object],
13,-130,2.0582551258329268908e-06,false,,[object Object],
14,-130,0.00054179427540451522999,false,,[object Object],
15,-130,0.011061019607371391088,false,,[object Object],
16,-130,0.01270679163054883043,false,,[object Object],
17,-130,0.070514208654812407517,false,,[object Object],
18,-130,0.058467057705192428119,false,,[object Object],
19,-130,0.0014895159780331488925,false,,[object Object],
20,-130,0.0021985499624937311462,false,,[object Object],
21,-130,0.021360816779187174336,false,,[object Object],
22,-130,0.0033367463290499797812,false,,[object Object],
23,-130,0.01447776991555278954,false,,[object Object],
24,-130,0.01396650149664671603,false,,[object Object],
25,-130,0.0084863398309918836732,false,,[object Object],
26,-130,0.00016646510792107349869,false,,[object Object],
27,-130,0.00026018056161733531207,false,,[object Object],
28,-130,0.006683284526327507892,false,,[object Object],
29,-130,0.029534611999860630599,false,,[object Object],
30,-130,0.17934384521445884131,false,,[object Object],
31,-130,0.10573809334514989999,false,,[object Object],
32,-130,0.042083290162629849451,false,,[object Object],
33,-130,0.0058803983012473024991,false,,[object Object],
34,-130,0.00076479360346894706239,false,,[object Object],
35,-130,0.00014211863794204938937,false,,[object Object],
36,-130,4.9994215329105939702e-08,false,,[object Object],
37,-130,3.7713418090440043339e-10,false,,[object Object],
38,-130,7.1485697624847488401e-09,false,,[object Object],
39,-130,3.1438576640266970347e-06,false,,[object Object],
40,-130,1.3045103745932395419e-05,false,,[object Object],
41,-130,5.2135137042186641457e-05,false,,[object Object],
42,-130,0.0063841251371559116709,false,,[object Object],
43,-130,0.0014445903771351065008,false,,[object Object],
44,-130,0.0007602567604459539892,false,,[object Object],
45,-130,0.00080149047947127298637,false,,[object Object],
46,-130,0.0016492015230797957195,false,,[object Object],
47,-130,0.0049698080447259365341,false,,[object Object],
48,-130,0.011906769212787278456,false,,[object Object],
49,-130,0.0019877738697458096316,false,,[object Object],
50,-130,5.3843969391967691366e-05,false,,[object Object],
51,-130,0.00033994516228535071089,false,,[object Object],
52,-130,0.0035789434203029497905,false,,[object Object],
53,-130,0.0031576288931304667164,false,,[object Object],
54,-130,0.0027533746737165025638,false,,[object Object],
55,-130,0.0049948989234086223557,false,,[object Object],
56,-130,0.020282678201938506013,false,,[object Object],
57,-130,0.084343605415589689711,false,,[object Object],
58,-130,0.32171836392131980542,false,,[object Object],
59,-130,0.13083625813048885278,false,,[object Object],
60,-130,0.17070585078116121136,false,,[object Object],
61,-130,0.014789295926281824725,false,,[object Object],
62,-130,0.0038838682633744688912,false,,[object Object],
63,-130,0.029043897340342714891,false,,[object Object],
64,-130,0.11200018142217998962,false,,[object Object],
65,-130,0.94586328288917087548,false,,[object Object],
66,-130,0.60720493064090863555,false,,[object Object],
67,-130,0.49457357880917712789,false,,[object Object],
68,-130,0.50031540803263607753,false,,[object Object],
69,-130,0.34293870691319555677,false,,[object Object],
70,-130,0.03155126363279335544,false,,[object Object],
-69,-128.75,0.011783823363806214882,false,,[object Object],
-68,-128.75,0.0091602945422344077969,false,,[object Object],
-67,-128.75,0.00058596515875602192373,false,,[object Object],
-66,-128.75,0.00020372203638274031146,false,,[object Object],
-65,-128.75,0.004926769608396270976,false,,[object Object],
-64,-128.75,0.0034482730615393517026,false,,[object Object],
-63,-128.75,0.00067453857985714919289,false,,[object Object],
-62,-128.75,0.00025657054395802051825,false,,[object Object],
-61,-128.75,0.0027041782355612959537,false,,[object Object],
-60,-128.75,0.019892911060225920705,false,,[object Object],
-59,-128.75,0.0078359233293151444449,false,,[object Object],
-58,-128.75,0.0022091933786571901592,false,,[object Object],
-57,-128.75,0.00057975848413417436101,false,,[object Object],
-56,-128.75,1.2407624619145302844e-07,false,,[object Object],
-55,-128.75,1.0130902317387009062e-08,false,,[object Object],
-54,-128.75,7.02752004632460794e-07,false,,[object Object],
-53,-128.75,5.3443207707485464533e-05,false,,[object Object],
-52,-128.75,0.0022549046942856435828,false,,[object Object],
-51,-128.75,0.0020079214706123014837,false,,[object Object],
-50,-128.75,0.004274258227015046048,false,,[object Object],
-49,-128.75,0.013089219028627448529,false,,[object Object],
-48,-128.75,0.0036081317524145825604,false,,[object Object],
-47,-128.75,0.00053182980654148295351,false,,[object Object],
-46,-128.75,0.0053330680678135063827,false,,[object Object],
-45,-128.75,0.013090151302841745995,false,,[object Object],
-44,-128.75,0.029942240912949346504,false,,[object Object],
-43,-128.75,0.044311818037465172671,false,,[object Object],
-42,-128.75,0.049362871946659017675,false,,[object Object],
-41,-128.75,0.11026747177548981704,false,,[object Object],
-40,-128.75,0.49822973557191529981,false,,[object Object],
-39,-128.75,0.41755893269787180966,false,,[object Object],
